,trackName,artistName,count,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
765,on my body,Anya Gupta,6,0.507,0.204,11.0,-12.431,1.0,0.0315,0.646,1.03e-06,0.159,0.396,145.786,audio_features,5oKrSVS8xNjrxdjeljF2yc,spotify:track:5oKrSVS8xNjrxdjeljF2yc,https://api.spotify.com/v1/tracks/5oKrSVS8xNjrxdjeljF2yc,https://api.spotify.com/v1/audio-analysis/5oKrSVS8xNjrxdjeljF2yc,183716.0,4.0
766,Köln,Corey Kilgannon,6,0.355,0.322,0.0,-9.558,1.0,0.032,0.793,7.94e-05,0.107,0.431,146.961,audio_features,4xMo0IqtYY9lcFaCn9PEAQ,spotify:track:4xMo0IqtYY9lcFaCn9PEAQ,https://api.spotify.com/v1/tracks/4xMo0IqtYY9lcFaCn9PEAQ,https://api.spotify.com/v1/audio-analysis/4xMo0IqtYY9lcFaCn9PEAQ,193120.0,3.0
767,Hey It's Delilah,Kallista Rowan,6,0.412,0.114,4.0,-19.055,0.0,0.0469,0.838,0.0,0.125,0.302,199.84,audio_features,5VTGgi8SCoq4mL1cM485cu,spotify:track:5VTGgi8SCoq4mL1cM485cu,https://api.spotify.com/v1/tracks/5VTGgi8SCoq4mL1cM485cu,https://api.spotify.com/v1/audio-analysis/5VTGgi8SCoq4mL1cM485cu,191044.0,4.0
768,Let Her Go,Passenger,6,0.479,0.545,7.0,-7.346,1.0,0.0688,0.365,0.0,0.0963,0.243,74.897,audio_features,1KxwZYyzWNyZSRyErj2ojT,spotify:track:1KxwZYyzWNyZSRyErj2ojT,https://api.spotify.com/v1/tracks/1KxwZYyzWNyZSRyErj2ojT,https://api.spotify.com/v1/audio-analysis/1KxwZYyzWNyZSRyErj2ojT,252733.0,4.0
769,Labradors,Hailaker,6,0.601,0.127,5.0,-15.893,1.0,0.0384,0.978,0.685,0.116,0.156,106.437,audio_features,3pFd9A26HBn5e1qXjHqdTC,spotify:track:3pFd9A26HBn5e1qXjHqdTC,https://api.spotify.com/v1/tracks/3pFd9A26HBn5e1qXjHqdTC,https://api.spotify.com/v1/audio-analysis/3pFd9A26HBn5e1qXjHqdTC,167908.0,3.0
770,reckless driving (feat. Ben Kessler),Lizzy McAlpine,6,0.532,0.39,0.0,-10.495,1.0,0.234,0.684,0.0,0.184,0.431,199.956,audio_features,2myrdY3JyJnfUWEgxpI6Ee,spotify:track:2myrdY3JyJnfUWEgxpI6Ee,https://api.spotify.com/v1/tracks/2myrdY3JyJnfUWEgxpI6Ee,https://api.spotify.com/v1/audio-analysis/2myrdY3JyJnfUWEgxpI6Ee,189247.0,4.0
771,Sometimes,Anthony Amorim,6,0.72,0.137,0.0,-20.06,0.0,0.212,0.75,0.0,0.0992,0.643,107.786,audio_features,6lx4hX7IDOKZI4VYZut4w7,spotify:track:6lx4hX7IDOKZI4VYZut4w7,https://api.spotify.com/v1/tracks/6lx4hX7IDOKZI4VYZut4w7,https://api.spotify.com/v1/audio-analysis/6lx4hX7IDOKZI4VYZut4w7,234068.0,4.0
772,london,Sarah Close,6,0.741,0.216,0.0,-10.382,1.0,0.0372,0.834,0.0,0.159,0.372,116.841,audio_features,54unNsCCY38lK5acE3hW4f,spotify:track:54unNsCCY38lK5acE3hW4f,https://api.spotify.com/v1/tracks/54unNsCCY38lK5acE3hW4f,https://api.spotify.com/v1/audio-analysis/54unNsCCY38lK5acE3hW4f,207717.0,4.0
773,so much more than me,Annika Bennett,5,0.36,0.311,6.0,-10.01,1.0,0.0358,0.808,0.0,0.17,0.398,89.711,audio_features,6k6oLo408zUNmrZLydLArZ,spotify:track:6k6oLo408zUNmrZLydLArZ,https://api.spotify.com/v1/tracks/6k6oLo408zUNmrZLydLArZ,https://api.spotify.com/v1/audio-analysis/6k6oLo408zUNmrZLydLArZ,186864.0,4.0
774,Crumble,Jeremiah Daly,5,0.587,0.174,4.0,-12.803,1.0,0.0304,0.798,8.21e-05,0.111,0.166,114.053,audio_features,48HzQ7X72qT0VB7Slgwwuf,spotify:track:48HzQ7X72qT0VB7Slgwwuf,https://api.spotify.com/v1/tracks/48HzQ7X72qT0VB7Slgwwuf,https://api.spotify.com/v1/audio-analysis/48HzQ7X72qT0VB7Slgwwuf,220840.0,3.0
775,one more,Tiny Habits,5,0.719,0.326,6.0,-12.703,1.0,0.0359,0.881,0.00309,0.106,0.201,125.964,audio_features,6ls5CB8bM1iXIwsOVjwYwN,spotify:track:6ls5CB8bM1iXIwsOVjwYwN,https://api.spotify.com/v1/tracks/6ls5CB8bM1iXIwsOVjwYwN,https://api.spotify.com/v1/audio-analysis/6ls5CB8bM1iXIwsOVjwYwN,223095.0,4.0
776,4am,Ed Prosek,5,0.567,0.401,6.0,-11.38,1.0,0.0301,0.745,0.0,0.29,0.406,138.828,audio_features,01Q9hr4EDFivd4n7XPUby3,spotify:track:01Q9hr4EDFivd4n7XPUby3,https://api.spotify.com/v1/tracks/01Q9hr4EDFivd4n7XPUby3,https://api.spotify.com/v1/audio-analysis/01Q9hr4EDFivd4n7XPUby3,212709.0,4.0
777,open,Ashlynn Malia,5,0.414,0.231,0.0,-14.694,0.0,0.0327,0.867,0.000683,0.0983,0.312,141.237,audio_features,1fbgFTS6OJ2W0C7Zf6Qj7C,spotify:track:1fbgFTS6OJ2W0C7Zf6Qj7C,https://api.spotify.com/v1/tracks/1fbgFTS6OJ2W0C7Zf6Qj7C,https://api.spotify.com/v1/audio-analysis/1fbgFTS6OJ2W0C7Zf6Qj7C,212120.0,4.0
778,Better Than This,Moira & Claire,5,0.544,0.248,7.0,-10.253,1.0,0.027,0.38,5.48e-06,0.109,0.155,95.154,audio_features,6jd5h10nCCDLlIauc5n5Y3,spotify:track:6jd5h10nCCDLlIauc5n5Y3,https://api.spotify.com/v1/tracks/6jd5h10nCCDLlIauc5n5Y3,https://api.spotify.com/v1/audio-analysis/6jd5h10nCCDLlIauc5n5Y3,159474.0,4.0
779,fifteen again - Bedroom Demo,Kayla Grace,5,0.651,0.592,11.0,-6.278,1.0,0.0264,0.625,0.000699,0.282,0.836,109.97,audio_features,5yYs4OH2PETYFrJjLGuJMa,spotify:track:5yYs4OH2PETYFrJjLGuJMa,https://api.spotify.com/v1/tracks/5yYs4OH2PETYFrJjLGuJMa,https://api.spotify.com/v1/audio-analysis/5yYs4OH2PETYFrJjLGuJMa,142043.0,4.0
780,Crashing into You,Vance Joy,5,0.679,0.639,7.0,-4.979,1.0,0.0251,0.535,0.000577,0.0795,0.315,104.998,audio_features,17FEpCqKLVOIMHp35sUIlg,spotify:track:17FEpCqKLVOIMHp35sUIlg,https://api.spotify.com/v1/tracks/17FEpCqKLVOIMHp35sUIlg,https://api.spotify.com/v1/audio-analysis/17FEpCqKLVOIMHp35sUIlg,188133.0,4.0
781,Autumn Love,Tyson Motsenbocker,5,0.527,0.64,2.0,-9.913,1.0,0.0313,0.735,0.575,0.104,0.337,94.996,audio_features,0Oo5Vuk60VCYYGqcyXTemd,spotify:track:0Oo5Vuk60VCYYGqcyXTemd,https://api.spotify.com/v1/tracks/0Oo5Vuk60VCYYGqcyXTemd,https://api.spotify.com/v1/audio-analysis/0Oo5Vuk60VCYYGqcyXTemd,295120.0,4.0
782,26,Carol Ades,5,0.41,0.275,1.0,-10.617,1.0,0.0363,0.765,0.0,0.139,0.169,100.81,audio_features,6FlAzVJIYN6Jd8bROHdFDY,spotify:track:6FlAzVJIYN6Jd8bROHdFDY,https://api.spotify.com/v1/tracks/6FlAzVJIYN6Jd8bROHdFDY,https://api.spotify.com/v1/audio-analysis/6FlAzVJIYN6Jd8bROHdFDY,188377.0,4.0
783,overflow,vivi rincon,5,0.319,0.68,10.0,-6.002,1.0,0.116,0.629,9.48e-05,0.11,0.0999,75.78,audio_features,54Emsvj9A1qPH6zXOafruV,spotify:track:54Emsvj9A1qPH6zXOafruV,https://api.spotify.com/v1/tracks/54Emsvj9A1qPH6zXOafruV,https://api.spotify.com/v1/audio-analysis/54Emsvj9A1qPH6zXOafruV,175851.0,4.0
784,don't let me forget you love me,shy martin,5,,,,,,,,,,,,,,,,,,
785,Anna,Mark Diamond,5,0.497,0.266,0.0,-8.471,1.0,0.0324,0.705,0.000148,0.103,0.244,66.993,audio_features,4I2oc9OFdgHNxH0LxrqNLL,spotify:track:4I2oc9OFdgHNxH0LxrqNLL,https://api.spotify.com/v1/tracks/4I2oc9OFdgHNxH0LxrqNLL,https://api.spotify.com/v1/audio-analysis/4I2oc9OFdgHNxH0LxrqNLL,184639.0,4.0
786,sustain,Luz,5,0.626,0.536,2.0,-8.895,1.0,0.0356,0.875,7.87e-05,0.119,0.439,159.904,audio_features,3rZZzvzhteACFX0AHE70pY,spotify:track:3rZZzvzhteACFX0AHE70pY,https://api.spotify.com/v1/tracks/3rZZzvzhteACFX0AHE70pY,https://api.spotify.com/v1/audio-analysis/3rZZzvzhteACFX0AHE70pY,204500.0,4.0
787,Airbnb,Aimee Vant,5,0.631,0.635,1.0,-5.754,1.0,0.0557,0.673,0.00476,0.147,0.742,153.997,audio_features,7CoCrwh2R5DmOgFYmu2iT5,spotify:track:7CoCrwh2R5DmOgFYmu2iT5,https://api.spotify.com/v1/tracks/7CoCrwh2R5DmOgFYmu2iT5,https://api.spotify.com/v1/audio-analysis/7CoCrwh2R5DmOgFYmu2iT5,196683.0,4.0
788,Blue Eyed Baby,ashton arbab,5,0.481,0.254,9.0,-6.626,1.0,0.033,0.933,0.0,0.107,0.275,117.041,audio_features,24UUkJmkxXl1LUzhczL5YA,spotify:track:24UUkJmkxXl1LUzhczL5YA,https://api.spotify.com/v1/tracks/24UUkJmkxXl1LUzhczL5YA,https://api.spotify.com/v1/audio-analysis/24UUkJmkxXl1LUzhczL5YA,121271.0,4.0
789,Cherry Wine - Live,Hozier,5,0.415,0.11,1.0,-14.901,1.0,0.0388,0.951,0.00236,0.0962,0.234,81.876,audio_features,1C042FLYy7rP3MfnkOcnha,spotify:track:1C042FLYy7rP3MfnkOcnha,https://api.spotify.com/v1/tracks/1C042FLYy7rP3MfnkOcnha,https://api.spotify.com/v1/audio-analysis/1C042FLYy7rP3MfnkOcnha,240147.0,4.0
790,Alive Again,Marti West,5,0.251,0.239,0.0,-13.849,1.0,0.0357,0.837,0.000599,0.119,0.314,174.443,audio_features,6lHampBGU7RjwJ5Eb7AGou,spotify:track:6lHampBGU7RjwJ5Eb7AGou,https://api.spotify.com/v1/tracks/6lHampBGU7RjwJ5Eb7AGou,https://api.spotify.com/v1/audio-analysis/6lHampBGU7RjwJ5Eb7AGou,128864.0,4.0
791,it was supposed to be us,EXES,5,0.654,0.201,10.0,-14.971,1.0,0.0388,0.89,0.0,0.114,0.314,98.128,audio_features,3WZ3XrCzcZ3C1s6elxDC0x,spotify:track:3WZ3XrCzcZ3C1s6elxDC0x,https://api.spotify.com/v1/tracks/3WZ3XrCzcZ3C1s6elxDC0x,https://api.spotify.com/v1/audio-analysis/3WZ3XrCzcZ3C1s6elxDC0x,193469.0,4.0
792,late night thoughts,shy martin,5,0.641,0.737,9.0,-6.135,1.0,0.101,0.612,0.267,0.113,0.643,171.12,audio_features,3DZxxkVLybnofY4K2od9yW,spotify:track:3DZxxkVLybnofY4K2od9yW,https://api.spotify.com/v1/tracks/3DZxxkVLybnofY4K2od9yW,https://api.spotify.com/v1/audio-analysis/3DZxxkVLybnofY4K2od9yW,145276.0,4.0
793,till you brought me home - demo,Tamzene,5,0.315,0.253,11.0,-11.393,1.0,0.0305,0.94,0.488,0.111,0.208,88.639,audio_features,5YZXx9yMJKEEDAzmTJIIpm,spotify:track:5YZXx9yMJKEEDAzmTJIIpm,https://api.spotify.com/v1/tracks/5YZXx9yMJKEEDAzmTJIIpm,https://api.spotify.com/v1/audio-analysis/5YZXx9yMJKEEDAzmTJIIpm,232933.0,4.0
794,Captions,Julia Wolf,5,0.709,0.495,1.0,-7.574,1.0,0.108,0.764,0.0,0.108,0.147,79.025,audio_features,1nw6XOhy16IYumtw0BCtZu,spotify:track:1nw6XOhy16IYumtw0BCtZu,https://api.spotify.com/v1/tracks/1nw6XOhy16IYumtw0BCtZu,https://api.spotify.com/v1/audio-analysis/1nw6XOhy16IYumtw0BCtZu,65107.0,4.0
795,late nights and lonely,Suriel Hess,5,0.443,0.535,2.0,-7.477,1.0,0.167,0.718,0.0,0.144,0.345,96.149,audio_features,2D1TTiw2pRycUrGamzloUS,spotify:track:2D1TTiw2pRycUrGamzloUS,https://api.spotify.com/v1/tracks/2D1TTiw2pRycUrGamzloUS,https://api.spotify.com/v1/audio-analysis/2D1TTiw2pRycUrGamzloUS,152120.0,3.0
796,used to you,Grace Davies,5,0.387,0.487,1.0,-7.944,1.0,0.0483,0.228,3.26e-05,0.247,0.402,154.093,audio_features,5RiaulO1Xfn5k00SEah0PL,spotify:track:5RiaulO1Xfn5k00SEah0PL,https://api.spotify.com/v1/tracks/5RiaulO1Xfn5k00SEah0PL,https://api.spotify.com/v1/audio-analysis/5RiaulO1Xfn5k00SEah0PL,208213.0,4.0
797,like it never happened - demo,Tamzene,5,0.351,0.298,1.0,-11.516,1.0,0.031,0.975,0.00831,0.254,0.419,67.492,audio_features,5cIykpy2q3v4EDFyboCezY,spotify:track:5cIykpy2q3v4EDFyboCezY,https://api.spotify.com/v1/tracks/5cIykpy2q3v4EDFyboCezY,https://api.spotify.com/v1/audio-analysis/5cIykpy2q3v4EDFyboCezY,195080.0,4.0
798,i'll never fall in love with myself - demo,Zeph,5,,,,,,,,,,,,,,,,,,
799,Central Expressway,badly,5,0.503,0.322,2.0,-13.427,1.0,0.0688,0.723,3.02e-05,0.112,0.238,41.16,audio_features,3iwajMuqkpf8yrmFlTew8m,spotify:track:3iwajMuqkpf8yrmFlTew8m,https://api.spotify.com/v1/tracks/3iwajMuqkpf8yrmFlTew8m,https://api.spotify.com/v1/audio-analysis/3iwajMuqkpf8yrmFlTew8m,164167.0,4.0
800,Change,Sjowgren,5,0.645,0.295,10.0,-12.59,1.0,0.0272,0.62,0.419,0.195,0.343,75.902,audio_features,03rZ4jEeqvKjrqdRHPZmpp,spotify:track:03rZ4jEeqvKjrqdRHPZmpp,https://api.spotify.com/v1/tracks/03rZ4jEeqvKjrqdRHPZmpp,https://api.spotify.com/v1/audio-analysis/03rZ4jEeqvKjrqdRHPZmpp,90227.0,4.0
801,Change Your Mind - Stripped,Jack Vallier,5,0.749,0.309,2.0,-6.075,1.0,0.0381,0.866,0.0,0.116,0.436,119.895,audio_features,7Iv4hZIAi4np1d8VBwoNqA,spotify:track:7Iv4hZIAi4np1d8VBwoNqA,https://api.spotify.com/v1/tracks/7Iv4hZIAi4np1d8VBwoNqA,https://api.spotify.com/v1/audio-analysis/7Iv4hZIAi4np1d8VBwoNqA,179783.0,4.0
802,Broken Little Dreamer,the Glass Child,5,0.581,0.118,3.0,-9.49,0.0,0.0521,0.945,0.0,0.124,0.45,106.532,audio_features,0XetVmmVoeQvqcOUGpqsI7,spotify:track:0XetVmmVoeQvqcOUGpqsI7,https://api.spotify.com/v1/tracks/0XetVmmVoeQvqcOUGpqsI7,https://api.spotify.com/v1/audio-analysis/0XetVmmVoeQvqcOUGpqsI7,130996.0,4.0
803,Chasing Cars,Snow Patrol,5,0.56,0.595,9.0,-4.53,1.0,0.0274,0.199,6.47e-05,0.132,0.144,104.011,audio_features,5hnyJvgoWiQUYZttV4wXy6,spotify:track:5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/tracks/5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/audio-analysis/5hnyJvgoWiQUYZttV4wXy6,267960.0,4.0
804,i hope you love somebody - demo,Wrabel,5,0.726,0.4,7.0,-5.98,1.0,0.0355,0.854,7.37e-06,0.343,0.341,123.891,audio_features,5qrsHqwHGtSTE6oMSVCgDt,spotify:track:5qrsHqwHGtSTE6oMSVCgDt,https://api.spotify.com/v1/tracks/5qrsHqwHGtSTE6oMSVCgDt,https://api.spotify.com/v1/audio-analysis/5qrsHqwHGtSTE6oMSVCgDt,160138.0,4.0
805,forget me // so we can meet again,Kieran McKenzie Clark,5,0.627,0.248,8.0,-12.192,1.0,0.0586,0.924,0.13,0.103,0.143,119.976,audio_features,2DJy5Sg2ZUbp1TGojF5l22,spotify:track:2DJy5Sg2ZUbp1TGojF5l22,https://api.spotify.com/v1/tracks/2DJy5Sg2ZUbp1TGojF5l22,https://api.spotify.com/v1/audio-analysis/2DJy5Sg2ZUbp1TGojF5l22,178000.0,4.0
806,Chicago,McKenna Breinholt,5,0.575,0.348,4.0,-9.972,1.0,0.0309,0.659,0.000322,0.0847,0.208,119.901,audio_features,6Y8NVhHbZbr6Uf4XIpF1VR,spotify:track:6Y8NVhHbZbr6Uf4XIpF1VR,https://api.spotify.com/v1/tracks/6Y8NVhHbZbr6Uf4XIpF1VR,https://api.spotify.com/v1/audio-analysis/6Y8NVhHbZbr6Uf4XIpF1VR,257559.0,4.0
807,waistband,Emilee Biondi,5,0.585,0.0677,8.0,-17.418,0.0,0.0375,0.833,0.0,0.113,0.581,82.654,audio_features,5tftJsHYMtRKChfDFLux6X,spotify:track:5tftJsHYMtRKChfDFLux6X,https://api.spotify.com/v1/tracks/5tftJsHYMtRKChfDFLux6X,https://api.spotify.com/v1/audio-analysis/5tftJsHYMtRKChfDFLux6X,116202.0,4.0
808,Closure,Hayd,5,0.692,0.107,2.0,-16.182,1.0,0.0463,0.967,0.0,0.302,0.377,123.999,audio_features,3pt2acuxLXvIGproniPoq9,spotify:track:3pt2acuxLXvIGproniPoq9,https://api.spotify.com/v1/tracks/3pt2acuxLXvIGproniPoq9,https://api.spotify.com/v1/audio-analysis/3pt2acuxLXvIGproniPoq9,196277.0,4.0
809,Absence,Jake Whiskin,5,0.77,0.201,0.0,-13.216,1.0,0.0341,0.943,7.4e-05,0.0995,0.413,105.3,audio_features,1oXNjzF8RrQdo8hxqdKMhK,spotify:track:1oXNjzF8RrQdo8hxqdKMhK,https://api.spotify.com/v1/tracks/1oXNjzF8RrQdo8hxqdKMhK,https://api.spotify.com/v1/audio-analysis/1oXNjzF8RrQdo8hxqdKMhK,176880.0,4.0
810,Cold in California (OurVinyl Sessions),Ashe,5,0.412,0.187,9.0,-11.399,1.0,0.0328,0.813,0.0,0.115,0.112,91.559,audio_features,4agf6YkskyZ7x0ApehIge1,spotify:track:4agf6YkskyZ7x0ApehIge1,https://api.spotify.com/v1/tracks/4agf6YkskyZ7x0ApehIge1,https://api.spotify.com/v1/audio-analysis/4agf6YkskyZ7x0ApehIge1,234496.0,4.0
811,Boy of My Dreams,Simone,5,0.578,0.425,11.0,-9.421,1.0,0.031,0.545,6.46e-06,0.0879,0.453,77.512,audio_features,5SlgjzD4dNG209jLreLaEJ,spotify:track:5SlgjzD4dNG209jLreLaEJ,https://api.spotify.com/v1/tracks/5SlgjzD4dNG209jLreLaEJ,https://api.spotify.com/v1/audio-analysis/5SlgjzD4dNG209jLreLaEJ,202084.0,4.0
812,hold the line,Gracie Schram,5,0.57,0.324,6.0,-9.768,0.0,0.0289,0.84,0.0253,0.101,0.338,141.045,audio_features,6eF46pjErRr1AH0YbqJN2Z,spotify:track:6eF46pjErRr1AH0YbqJN2Z,https://api.spotify.com/v1/tracks/6eF46pjErRr1AH0YbqJN2Z,https://api.spotify.com/v1/audio-analysis/6eF46pjErRr1AH0YbqJN2Z,180426.0,3.0
813,weird (feat. Laura Elliott),Lizzy McAlpine,5,0.469,0.503,7.0,-13.75,1.0,0.0658,0.634,0.000394,0.133,0.287,132.036,audio_features,4gfIrua4aexZQuhnzQlufh,spotify:track:4gfIrua4aexZQuhnzQlufh,https://api.spotify.com/v1/tracks/4gfIrua4aexZQuhnzQlufh,https://api.spotify.com/v1/audio-analysis/4gfIrua4aexZQuhnzQlufh,209299.0,4.0
814,the sky looked nice today,Lexie Carroll,5,0.389,0.254,0.0,-12.774,1.0,0.0388,0.94,0.00012,0.135,0.402,80.058,audio_features,3XlMpNZyNcqH7GxJw0NWH9,spotify:track:3XlMpNZyNcqH7GxJw0NWH9,https://api.spotify.com/v1/tracks/3XlMpNZyNcqH7GxJw0NWH9,https://api.spotify.com/v1/audio-analysis/3XlMpNZyNcqH7GxJw0NWH9,199800.0,4.0
815,Blue Stripes,Jasmine Jethwa,5,0.429,0.28,1.0,-8.12,1.0,0.0277,0.822,5.2e-06,0.0952,0.151,131.086,audio_features,4LIHG1NG2MniJdicvCEg9X,spotify:track:4LIHG1NG2MniJdicvCEg9X,https://api.spotify.com/v1/tracks/4LIHG1NG2MniJdicvCEg9X,https://api.spotify.com/v1/audio-analysis/4LIHG1NG2MniJdicvCEg9X,195633.0,4.0
816,glisten (interlude),Jeremy Zucker,5,0.653,0.159,1.0,-14.788,1.0,0.0551,0.812,0.0,0.155,0.466,116.349,audio_features,76KRM7p38Iy6tEM6hzDbdu,spotify:track:76KRM7p38Iy6tEM6hzDbdu,https://api.spotify.com/v1/tracks/76KRM7p38Iy6tEM6hzDbdu,https://api.spotify.com/v1/audio-analysis/76KRM7p38Iy6tEM6hzDbdu,89107.0,4.0
817,ghosted my therapist,Rachel Bochner,5,0.783,0.376,4.0,-10.383,1.0,0.0948,0.46,6.99e-06,0.229,0.502,110.06,audio_features,66hiFgCiE78apt2LdBpAPZ,spotify:track:66hiFgCiE78apt2LdBpAPZ,https://api.spotify.com/v1/tracks/66hiFgCiE78apt2LdBpAPZ,https://api.spotify.com/v1/audio-analysis/66hiFgCiE78apt2LdBpAPZ,189900.0,4.0
818,wildfire,elijah woods,5,0.806,0.12,4.0,-13.908,1.0,0.0622,0.698,0.0,0.0823,0.756,80.031,audio_features,5qz7zyJ2YAhER8DXTcRyQg,spotify:track:5qz7zyJ2YAhER8DXTcRyQg,https://api.spotify.com/v1/tracks/5qz7zyJ2YAhER8DXTcRyQg,https://api.spotify.com/v1/audio-analysis/5qz7zyJ2YAhER8DXTcRyQg,143838.0,4.0
819,forget that i’m a woman,Madeleine Mayi,5,0.46,0.277,7.0,-7.809,1.0,0.0462,0.843,0.0,0.0869,0.359,71.33,audio_features,2qJGO1ntUxLHwKwYQao8HQ,spotify:track:2qJGO1ntUxLHwKwYQao8HQ,https://api.spotify.com/v1/tracks/2qJGO1ntUxLHwKwYQao8HQ,https://api.spotify.com/v1/audio-analysis/2qJGO1ntUxLHwKwYQao8HQ,77250.0,4.0
820,do you wanna leave this city ?,Lexie Carroll,5,0.562,0.571,0.0,-10.5,1.0,0.0379,0.657,0.00226,0.174,0.538,77.984,audio_features,1AblLvFc4zexceBF535Sct,spotify:track:1AblLvFc4zexceBF535Sct,https://api.spotify.com/v1/tracks/1AblLvFc4zexceBF535Sct,https://api.spotify.com/v1/audio-analysis/1AblLvFc4zexceBF535Sct,199053.0,4.0
821,Only Time,Aaron Espe,5,0.696,0.261,9.0,-12.107,0.0,0.0361,0.737,1.24e-05,0.11,0.361,136.053,audio_features,6QXolVfFVjUHPp5TVzsjIF,spotify:track:6QXolVfFVjUHPp5TVzsjIF,https://api.spotify.com/v1/tracks/6QXolVfFVjUHPp5TVzsjIF,https://api.spotify.com/v1/audio-analysis/6QXolVfFVjUHPp5TVzsjIF,178547.0,3.0
822,Dawn to 9pm,Brian Bulger,5,0.518,0.132,4.0,-14.97,1.0,0.0327,0.856,2.03e-05,0.109,0.144,122.676,audio_features,4ySmnCEzmywlgBukzELJKP,spotify:track:4ySmnCEzmywlgBukzELJKP,https://api.spotify.com/v1/tracks/4ySmnCEzmywlgBukzELJKP,https://api.spotify.com/v1/audio-analysis/4ySmnCEzmywlgBukzELJKP,233948.0,4.0
823,Sad Song (feat. Elena Coats),We The Kings,5,0.512,0.526,1.0,-5.44,1.0,0.0251,0.0724,0.0,0.0675,0.249,85.024,audio_features,7tYKa4wd7gL5LwcxidBPkG,spotify:track:7tYKa4wd7gL5LwcxidBPkG,https://api.spotify.com/v1/tracks/7tYKa4wd7gL5LwcxidBPkG,https://api.spotify.com/v1/audio-analysis/7tYKa4wd7gL5LwcxidBPkG,226330.0,4.0
824,Say It Now - Stripped,Nick Wilson,5,0.593,0.396,1.0,-5.173,1.0,0.0325,0.835,0.0,0.074,0.348,125.778,audio_features,7MrOHMFs4pGZi7E9ibU3J3,spotify:track:7MrOHMFs4pGZi7E9ibU3J3,https://api.spotify.com/v1/tracks/7MrOHMFs4pGZi7E9ibU3J3,https://api.spotify.com/v1/audio-analysis/7MrOHMFs4pGZi7E9ibU3J3,232329.0,4.0
825,Love Like This - Acoustic,Kodaline,5,0.398,0.151,4.0,-14.402,1.0,0.0342,0.961,0.0443,0.0923,0.0749,107.068,audio_features,5Wjf9NsW6QCmBiDIdVvMbP,spotify:track:5Wjf9NsW6QCmBiDIdVvMbP,https://api.spotify.com/v1/tracks/5Wjf9NsW6QCmBiDIdVvMbP,https://api.spotify.com/v1/audio-analysis/5Wjf9NsW6QCmBiDIdVvMbP,241640.0,4.0
826,Love Letter From The Sea To The Shore,Delaney Bailey,5,0.385,0.264,2.0,-14.792,1.0,0.0304,0.87,0.068,0.476,0.386,161.633,audio_features,5FYghZkT1UZtYL1IOPa8T2,spotify:track:5FYghZkT1UZtYL1IOPa8T2,https://api.spotify.com/v1/tracks/5FYghZkT1UZtYL1IOPa8T2,https://api.spotify.com/v1/audio-analysis/5FYghZkT1UZtYL1IOPa8T2,191960.0,4.0
827,See You Again (feat. Charlie Puth),Wiz Khalifa,5,0.689,0.481,10.0,-7.503,1.0,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,audio_features,2JzZzZUQj3Qff7wapcbKjc,spotify:track:2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/tracks/2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/audio-analysis/2JzZzZUQj3Qff7wapcbKjc,229526.0,4.0
828,Lose a Friend,Annika Bennett,5,0.39,0.304,5.0,-10.296,1.0,0.0374,0.651,0.000678,0.0954,0.301,99.693,audio_features,3Uo3QGPMTpiyAbMkj9dqgd,spotify:track:3Uo3QGPMTpiyAbMkj9dqgd,https://api.spotify.com/v1/tracks/3Uo3QGPMTpiyAbMkj9dqgd,https://api.spotify.com/v1/audio-analysis/3Uo3QGPMTpiyAbMkj9dqgd,195894.0,3.0
829,Set Me Free,Sam Jenkins,5,0.697,0.262,2.0,-11.68,1.0,0.0318,0.835,0.000679,0.112,0.39,109.97,audio_features,4XR7ECrZRiLVjjfzwBwfbE,spotify:track:4XR7ECrZRiLVjjfzwBwfbE,https://api.spotify.com/v1/tracks/4XR7ECrZRiLVjjfzwBwfbE,https://api.spotify.com/v1/audio-analysis/4XR7ECrZRiLVjjfzwBwfbE,231273.0,4.0
830,Lose My Mind - Acoustic,Dean Lewis,5,0.515,0.201,8.0,-10.866,1.0,0.0569,0.939,1.29e-06,0.0889,0.228,74.21,audio_features,3bnMRk8B9LUcsCHJNQAMLr,spotify:track:3bnMRk8B9LUcsCHJNQAMLr,https://api.spotify.com/v1/tracks/3bnMRk8B9LUcsCHJNQAMLr,https://api.spotify.com/v1/audio-analysis/3bnMRk8B9LUcsCHJNQAMLr,193628.0,4.0
